,MC_frame,rmf_frame_index,Total_Score,CR_rpb2.0,CR_rpb1.0,EV_sum,XLs_sum,XLs_psi_sum,traj,rmf3_file,CR_sum,half,cluster,frame_RMF3
9500,9500.0,7127.0,35.9689099675,3.43628168383,3.89661861409,15.0756729095,13.5603367601,-33.8751680232,run_102,output//rmfs//1.rmf3,7.33290029792,B,-1,h2_run_102_9500.rmf3
9510,9510.0,7137.0,37.157643329,0.969028292747,1.75388825929,21.4123765195,13.022350257499998,-29.0220559454,run_102,output//rmfs//1.rmf3,2.722916552037,B,-1,h2_run_102_9510.rmf3
9520,9520.0,7147.0,44.4416232689,8.60871497561,5.28727131524,13.1060213597,17.439615618400005,-23.0405811614,run_102,output//rmfs//1.rmf3,13.89598629085,B,-1,h2_run_102_9520.rmf3
9530,9530.0,1360.0,35.7992012218,0.0,1.7600216369,18.1535160138,15.885663571099997,-34.161411678,run_102,output//rmfs//0.rmf3,1.7600216369,B,-1,h2_run_102_9530.rmf3
9540,9540.0,7159.0,34.3924187772,2.25684255775,5.55119536554,11.3480106789,15.2363701751,-32.9984273102,run_102,output//rmfs//1.rmf3,7.80803792329,B,-1,h2_run_102_9540.rmf3
9550,9550.0,1372.0,37.9620451851,0.843262957041,1.59007948651,20.8072204518,14.721482289699999,-35.0727659992,run_102,output//rmfs//0.rmf3,2.433342443551,B,-1,h2_run_102_9550.rmf3
9560,9560.0,1382.0,42.2601213637,5.65729150619,5.7136466968,14.9323889656,15.956794195199997,-28.2228327507,run_102,output//rmfs//0.rmf3,11.37093820299,B,-1,h2_run_102_9560.rmf3
9570,9570.0,1392.0,33.5842962189,3.00455185835,2.85264507002,18.4159459731,9.311153317399999,-29.2546837641,run_102,output//rmfs//0.rmf3,5.85719692837,B,-1,h2_run_102_9570.rmf3
9580,9580.0,1402.0,44.6317456482,3.3913096829,6.01499202383,21.5036414892,13.721802452299997,-32.509406421,run_102,output//rmfs//0.rmf3,9.40630170673,B,-1,h2_run_102_9580.rmf3
9590,9590.0,1412.0,42.9534450703,3.60244756704,2.32756918056,23.0981879381,13.925240384600002,-36.0309538817,run_102,output//rmfs//0.rmf3,5.9300167476,B,-1,h2_run_102_9590.rmf3
9600,9600.0,1422.0,47.0093863864,3.06639364884,3.58213284601,25.7378125365,14.623047355,-30.4197152408,run_102,output//rmfs//0.rmf3,6.64852649485,B,-1,h2_run_102_9600.rmf3
9610,9610.0,1432.0,35.1808469892,0.801214221518,2.15577171462,21.4846887112,10.7391723418,-35.1357732054,run_102,output//rmfs//0.rmf3,2.9569859361380004,B,-1,h2_run_102_9610.rmf3
9620,9620.0,1442.0,39.5599012156,1.63611110608,0.465439444182,21.2765704336,16.181780231700003,-34.3537332429,run_102,output//rmfs//0.rmf3,2.101550550262,B,-1,h2_run_102_9620.rmf3
9630,9630.0,1452.0,47.6574240712,0.417227226618,1.31818231359,27.5428772521,18.3791372789,-28.852306576,run_102,output//rmfs//0.rmf3,1.7354095402079999,B,-1,h2_run_102_9630.rmf3
9640,9640.0,1462.0,49.1844049793,2.62458368121,0.11908200391,30.1064409305,16.334298363600002,-29.6951058727,run_102,output//rmfs//0.rmf3,2.74366568512,B,-1,h2_run_102_9640.rmf3
9650,9650.0,7165.0,52.2939510525,6.19626708244,4.25756098512,20.8030093398,21.037113645100003,-24.5694547912,run_102,output//rmfs//1.rmf3,10.45382806756,B,-1,h2_run_102_9650.rmf3
9660,9660.0,7175.0,40.3815942091,6.86203093312,3.26468878479,17.4833542687,12.771520222599996,-32.2641764365,run_102,output//rmfs//1.rmf3,10.12671971791,B,-1,h2_run_102_9660.rmf3
9670,9670.0,7185.0,40.460916257,1.3489283385,1.6100408241,21.8770949436,15.624852150799995,-30.8330479576,run_102,output//rmfs//1.rmf3,2.9589691626,B,-1,h2_run_102_9670.rmf3
9680,9680.0,7195.0,39.3459140958,1.01056423513,3.09101144015,22.2383983643,13.005940056200004,-34.0384500769,run_102,output//rmfs//1.rmf3,4.1015756752799994,B,-1,h2_run_102_9680.rmf3
9690,9690.0,7205.0,41.6984066717,1.41008790632,2.92644076147,21.8111076709,15.550770333,-31.7276041399,run_102,output//rmfs//1.rmf3,4.33652866779,B,-1,h2_run_102_9690.rmf3
9700,9700.0,7215.0,33.7878912063,0.226872307504,2.99626907547,15.790595719,14.774154104299996,-30.1408737152,run_102,output//rmfs//1.rmf3,3.223141382974,B,-1,h2_run_102_9700.rmf3
9710,9710.0,7225.0,41.4132179966,2.41548003882,6.4374976268,20.252280091,12.307960240000003,-29.1719833758,run_102,output//rmfs//1.rmf3,8.85297766562,B,-1,h2_run_102_9710.rmf3
9720,9720.0,1474.0,30.4406333536,4.77313725111,1.32587118799,11.2169046387,13.124720275800001,-30.4240684866,run_102,output//rmfs//0.rmf3,6.0990084390999995,B,-1,h2_run_102_9720.rmf3
9730,9730.0,1484.0,36.9088898599,3.8664785895,4.88516319419,15.8904107,12.266837376200002,-31.2469530913,run_102,output//rmfs//0.rmf3,8.75164178369,B,-1,h2_run_102_9730.rmf3
9740,9740.0,1494.0,45.2965353967,3.22797373632,1.94321276418,26.8399505884,13.285398307800001,-31.3350820307,run_102,output//rmfs//0.rmf3,5.1711865005,B,-1,h2_run_102_9740.rmf3
9750,9750.0,1504.0,41.310174697,0.0,2.8763467356,26.3156564749,12.118171486600005,-33.4643567745,run_102,output//rmfs//0.rmf3,2.8763467356,B,-1,h2_run_102_9750.rmf3
9760,9760.0,1514.0,41.1433331619,0.522950213939,0.576216942992,27.4273010253,12.616864979600003,-32.8186060261,run_102,output//rmfs//0.rmf3,1.099167156931,B,-1,h2_run_102_9760.rmf3
9770,9770.0,1524.0,50.2372406176,3.23697245269,9.87959299005,22.3684192756,14.752255899200001,-33.9148833938,run_102,output//rmfs//0.rmf3,13.11656544274,B,-1,h2_run_102_9770.rmf3
9780,9780.0,1534.0,35.6371074331,0.540678163121,3.08148901681,18.0152987243,13.999641528800002,-31.3195932142,run_102,output//rmfs//0.rmf3,3.622167179931,B,-1,h2_run_102_9780.rmf3
9790,9790.0,1544.0,37.7418965942,1.65216037104,2.07916016135,15.3860335026,18.6245425592,-26.9477521179,run_102,output//rmfs//0.rmf3,3.73132053239,B,-1,h2_run_102_9790.rmf3
9800,9800.0,1554.0,37.3338340971,5.26901957375,3.60611972043,15.7290903983,12.729604404599996,-35.1087612018,run_102,output//rmfs//0.rmf3,8.87513929418,B,-1,h2_run_102_9800.rmf3
9810,9810.0,1564.0,29.8654260378,0.641517347977,0.988762287216,16.9632813076,11.271865095000003,-36.0075569487,run_102,output//rmfs//0.rmf3,1.630279635193,B,-1,h2_run_102_9810.rmf3
9820,9820.0,7235.0,45.7200385039,3.0491914137,3.78359523144,19.0926973743,19.794554484499997,-27.8158596695,run_102,output//rmfs//1.rmf3,6.832786645140001,B,-1,h2_run_102_9820.rmf3
9830,9830.0,1580.0,42.6363348144,2.20163175431,0.356951007593,29.558195775,10.519556277399996,-28.280496713,run_102,output//rmfs//0.rmf3,2.558582761903,B,-1,h2_run_102_9830.rmf3
9840,9840.0,7237.0,40.8001355477,1.95819064314,3.179816618,16.3992147131,19.2629135734,-28.6512095047,run_102,output//rmfs//1.rmf3,5.13800726114,B,-1,h2_run_102_9840.rmf3
9850,9850.0,7247.0,48.7084730681,2.43916069935,6.65717952929,26.9589988887,12.653133950699996,-31.6268887935,run_102,output//rmfs//1.rmf3,9.096340228639999,B,-1,h2_run_102_9850.rmf3
9860,9860.0,1598.0,32.9833811238,1.07860166076,4.56995868574,16.2776698805,11.057150896700001,-33.5561677853,run_102,output//rmfs//0.rmf3,5.6485603465,B,-1,h2_run_102_9860.rmf3
9870,9870.0,983.0,49.4085305822,3.46102006402,2.11748023492,28.0931090113,15.736921271900002,-32.3803413614,run_102,output//rmfs//3.rmf3,5.57850029894,B,-1,h2_run_102_9870.rmf3
9880,9880.0,993.0,35.4035779479,2.79564058993,2.45161385141,20.8059867516,9.350336754999997,-28.8980961609,run_102,output//rmfs//3.rmf3,5.24725444134,B,-1,h2_run_102_9880.rmf3
9890,9890.0,1003.0,46.8666660415,6.37649412186,4.01643389911,25.7311172209,10.7426207997,-34.5079829381,run_102,output//rmfs//3.rmf3,10.39292802097,B,-1,h2_run_102_9890.rmf3
9900,9900.0,1011.0,36.5850419699,4.74584039159,5.59888207432,14.4877901367,11.7525293673,-28.1904284983,run_102,output//rmfs//3.rmf3,10.34472246591,B,-1,h2_run_102_9900.rmf3
9910,9910.0,1021.0,37.6267663695,2.0383034317,2.64362531454,15.535004427,17.4098331963,-30.2401880686,run_102,output//rmfs//3.rmf3,4.6819287462400005,B,-1,h2_run_102_9910.rmf3
9920,9920.0,1031.0,37.600968939,4.79091714854,2.08299954299,20.0700295726,10.657022675000004,-28.4938262769,run_102,output//rmfs//3.rmf3,6.873916691530001,B,-1,h2_run_102_9920.rmf3
9930,9930.0,1041.0,44.5341210804,4.54435071473,4.60643011692,23.5650344964,11.8183057524,-33.8460172409,run_102,output//rmfs//3.rmf3,9.15078083165,B,-1,h2_run_102_9930.rmf3
9940,9940.0,1051.0,36.4644624687,0.758872906415,1.67753181494,23.2933923846,10.7346653627,-36.016563174,run_102,output//rmfs//3.rmf3,2.436404721355,B,-1,h2_run_102_9940.rmf3
9950,9950.0,7251.0,40.5496876771,1.99632252037,3.21545363316,26.2719146888,9.065996834800004,-35.9075402978,run_102,output//rmfs//1.rmf3,5.21177615353,B,-1,h2_run_102_9950.rmf3
9960,9960.0,7261.0,30.2698879662,4.79476894625,1.54422096383,10.3913094501,13.5395886061,-30.3649725874,run_102,output//rmfs//1.rmf3,6.33898991008,B,-1,h2_run_102_9960.rmf3
9970,9970.0,7271.0,45.3885334263,2.79720463301,5.79629948374,22.2086587877,14.586370521799996,-30.1979130226,run_102,output//rmfs//1.rmf3,8.593504116750001,B,-1,h2_run_102_9970.rmf3
9980,9980.0,7281.0,43.0412061983,8.06632740042,7.40943163755,15.6167375769,11.948709583400003,-30.8778717832,run_102,output//rmfs//1.rmf3,15.47575903797,B,-1,h2_run_102_9980.rmf3
9990,9990.0,7291.0,44.6437532822,2.63098424434,3.66781988072,18.2597011252,20.085248031899997,-21.8302676931,run_102,output//rmfs//1.rmf3,6.29880412506,B,-1,h2_run_102_9990.rmf3
10000,10000.0,7301.0,41.4763338166,6.54710232756,3.73856632918,16.4382963061,14.752368853699998,-33.0327857674,run_102,output//rmfs//1.rmf3,10.28566865674,B,-1,h2_run_102_10000.rmf3
10010,10010.0,7311.0,41.6373211853,0.253440552793,4.51054958025,19.5045044044,17.368826647899994,-34.1767851175,run_102,output//rmfs//1.rmf3,4.763990133043,B,-1,h2_run_102_10010.rmf3
10020,10020.0,7321.0,29.5335839985,0.0,7.84178635481,6.7678397995,14.923957844199997,-32.4500894589,run_102,output//rmfs//1.rmf3,7.84178635481,B,-1,h2_run_102_10020.rmf3
10030,10030.0,7331.0,49.6252741105,8.86867950053,6.24157318162,18.9367170464,15.578304381999999,-33.6348355209,run_102,output//rmfs//1.rmf3,15.11025268215,B,-1,h2_run_102_10030.rmf3
10040,10040.0,7341.0,35.3076479226,5.65673404026,0.319565956371,13.3485590739,15.982788852099997,-24.7858146881,run_102,output//rmfs//1.rmf3,5.976299996631,B,-1,h2_run_102_10040.rmf3
10050,10050.0,7351.0,31.8570013563,2.47248393073,2.64090457539,14.0569632221,12.686649628000001,-30.8607180445,run_102,output//rmfs//1.rmf3,5.11338850612,B,-1,h2_run_102_10050.rmf3
10060,10060.0,7361.0,31.2697862193,3.99822769926,4.27175832657,11.125783043,11.8740171504,-28.9384934418,run_102,output//rmfs//1.rmf3,8.26998602583,B,-1,h2_run_102_10060.rmf3
10070,10070.0,7371.0,39.2190226315,3.39720079991,2.63498567325,15.7516600784,17.4351760799,-21.6064448815,run_102,output//rmfs//1.rmf3,6.0321864731599995,B,-1,h2_run_102_10070.rmf3
10080,10080.0,7381.0,37.7756753689,5.8065687086,2.59750848537,17.6047216986,11.766876476400004,-26.6946115459,run_102,output//rmfs//1.rmf3,8.40407719397,B,-1,h2_run_102_10080.rmf3
10090,10090.0,7391.0,39.1445723282,1.3941786191,4.01882161106,23.2501242406,10.481447857499997,-29.9522893298,run_102,output//rmfs//1.rmf3,5.41300023016,B,-1,h2_run_102_10090.rmf3
10100,10100.0,7401.0,31.7326192873,0.564500769802,4.56829209573,14.0514981489,12.5483282728,-32.4697233917,run_102,output//rmfs//1.rmf3,5.132792865532,B,-1,h2_run_102_10100.rmf3
10110,10110.0,7411.0,34.3461140816,2.82810706142,0.380162507363,19.7215299609,11.416314551900001,-35.0131229733,run_102,output//rmfs//1.rmf3,3.208269568783,B,-1,h2_run_102_10110.rmf3
10120,10120.0,1608.0,41.4071196254,0.0,4.94926792265,18.5576181054,17.900233597299998,-31.8621465125,run_102,output//rmfs//0.rmf3,4.94926792265,B,-1,h2_run_102_10120.rmf3
10130,10130.0,1618.0,28.2255843618,2.10002763179,2.31358046205,10.6431912213,13.168785046700002,-31.1920976949,run_102,output//rmfs//0.rmf3,4.413608093840001,B,-1,h2_run_102_10130.rmf3
10140,10140.0,1628.0,44.4026836315,8.31089433474,2.29493781763,19.9758634131,13.8209880661,-33.366252685,run_102,output//rmfs//0.rmf3,10.60583215237,B,-1,h2_run_102_10140.rmf3
10150,10150.0,1638.0,38.7597558544,1.42270994163,3.28462857284,19.1033640219,14.949053317999997,-31.8854012583,run_102,output//rmfs//0.rmf3,4.70733851447,B,-1,h2_run_102_10150.rmf3
10160,10160.0,1648.0,40.9303424048,5.15136745688,1.88626822316,21.6492296421,12.243477082700004,-34.5081334956,run_102,output//rmfs//0.rmf3,7.03763568004,B,-1,h2_run_102_10160.rmf3
10170,10170.0,1658.0,40.8673919992,4.22144598392,4.15222907086,18.565589548,13.9281273964,-33.7632994668,run_102,output//rmfs//0.rmf3,8.37367505478,B,-1,h2_run_102_10170.rmf3
10180,10180.0,1069.0,40.9494237227,3.70368855415,3.33097867023,15.3315220503,18.5832344481,-32.8676389545,run_102,output//rmfs//3.rmf3,7.03466722438,B,-1,h2_run_102_10180.rmf3
10190,10190.0,1668.0,39.0667983605,0.955003001752,3.88945033556,18.5996741637,15.622670859500001,-30.0342275178,run_102,output//rmfs//0.rmf3,4.844453337312,B,-1,h2_run_102_10190.rmf3
10200,10200.0,1678.0,43.6437953785,3.61936649274,5.31138980944,20.4939157799,14.2191232964,-34.8215407523,run_102,output//rmfs//0.rmf3,8.93075630218,B,-1,h2_run_102_10200.rmf3
10210,10210.0,1688.0,43.6521690752,1.69111555338,1.33957112345,25.2025495762,15.418932822199999,-26.9616887265,run_102,output//rmfs//0.rmf3,3.0306866768300003,B,-1,h2_run_102_10210.rmf3
10220,10220.0,1698.0,35.4823150587,1.58881327115,2.66821473045,20.4266192441,10.7986678129,-27.1223604412,run_102,output//rmfs//0.rmf3,4.2570280016,B,-1,h2_run_102_10220.rmf3
10230,10230.0,1708.0,52.8454509684,1.43968817112,2.53119049127,25.353667538,23.520904767999998,-24.6541193779,run_102,output//rmfs//0.rmf3,3.9708786623899996,B,-1,h2_run_102_10230.rmf3
10240,10240.0,7429.0,42.2156028663,2.77434891796,4.54805969198,20.4462013096,14.446992946800002,-29.0731689113,run_102,output//rmfs//1.rmf3,7.32240860994,B,-1,h2_run_102_10240.rmf3
10250,10250.0,1710.0,37.3653505095,1.28611629769,3.26873681582,19.1982448998,13.612252496200004,-26.8240874465,run_102,output//rmfs//0.rmf3,4.55485311351,B,-1,h2_run_102_10250.rmf3
10260,10260.0,1720.0,36.4543653214,0.256456089126,4.81526831314,17.1775660035,14.205074915599997,-26.7014809098,run_102,output//rmfs//0.rmf3,5.071724402266,B,-1,h2_run_102_10260.rmf3
10270,10270.0,1730.0,35.8169291184,3.08158192767,4.90788970233,13.840562451,13.986895037300002,-30.5150688202,run_102,output//rmfs//0.rmf3,7.989471630000001,B,-1,h2_run_102_10270.rmf3
10280,10280.0,1740.0,39.9844081298,1.69796335082,2.70242388783,23.2646597165,12.3193611747,-34.9927103042,run_102,output//rmfs//0.rmf3,4.4003872386500005,B,-1,h2_run_102_10280.rmf3
10290,10290.0,1750.0,40.4867212756,0.523846399355,6.39081589975,20.0884047815,13.483654195,-33.6889291079,run_102,output//rmfs//0.rmf3,6.914662299105,B,-1,h2_run_102_10290.rmf3
10300,10300.0,1760.0,44.9891584523,5.6759252303,0.120884818995,22.1410020646,17.051346338500004,-35.1411110568,run_102,output//rmfs//0.rmf3,5.796810049295,B,-1,h2_run_102_10300.rmf3
