,MC_frame,rmf_frame_index,Total_Score,CR_rpb2.0,CR_rpb1.0,EV_sum,XLs_sum,XLs_psi_sum,traj,rmf3_file,CR_sum,half
3283,3283.0,481.0,40.2351834802,4.84326216052,6.44066012875,15.7991244425,13.152136748400004,-27.2630589168,run_101,output//rmfs//3.rmf3,11.28392228927,A
3284,3284.0,482.0,38.6178446785,3.35148806256,3.89052104884,17.868849139,13.506986428000001,-28.4774050246,run_101,output//rmfs//3.rmf3,7.2420091114,A
3285,3285.0,483.0,43.381956222,3.683630346,1.35090874187,26.6519585045,11.695458629600001,-26.1087894883,run_101,output//rmfs//3.rmf3,5.03453908787,A
3286,3286.0,484.0,34.3808403387,2.35275323233,1.57517033856,17.3868277252,13.066089042600002,-27.441400395,run_101,output//rmfs//3.rmf3,3.92792357089,A
3287,3287.0,485.0,39.6407880522,3.99663333613,5.24101263844,18.0457888496,12.357353228000001,-33.6504290674,run_101,output//rmfs//3.rmf3,9.23764597457,A
3288,3288.0,486.0,39.8146244933,2.03619494191,4.33352252419,21.5783010782,11.866605949099998,-29.053525057,run_101,output//rmfs//3.rmf3,6.3697174661,A
3289,3289.0,487.0,41.4436933587,3.7065156368,0.642008253534,24.1645126199,12.9306568485,-33.3801881096,run_101,output//rmfs//3.rmf3,4.3485238903339996,A
3290,3290.0,488.0,34.5455400209,0.222872523273,0.269029279714,18.831857793,15.2217804249,-30.1634378513,run_101,output//rmfs//3.rmf3,0.491901802987,A
3291,3291.0,489.0,40.5299772154,0.523614610055,1.46678326966,22.5252359694,16.014343366200002,-34.6651826835,run_101,output//rmfs//3.rmf3,1.9903978797150002,A
3292,3292.0,490.0,34.1590097387,2.97389658765,0.138773077257,12.7611314246,18.285208649200005,-25.857550539,run_101,output//rmfs//3.rmf3,3.112669664907,A
3293,3293.0,491.0,41.057691553,1.90914332348,1.93080820557,22.3986587981,14.8190812259,-28.6877357658,run_101,output//rmfs//3.rmf3,3.83995152905,A
3294,3294.0,492.0,37.461974142,2.81420861432,2.8742581782,17.9430907117,13.830416637800003,-28.6016233555,run_101,output//rmfs//3.rmf3,5.68846679252,A
3295,3295.0,493.0,39.4908404722,5.23489587507,6.20668077955,18.6279927546,9.421271063100004,-29.5128086543,run_101,output//rmfs//3.rmf3,11.44157665462,A
3296,3296.0,494.0,42.4676894008,5.42135724407,1.78471215189,19.4802190055,15.781400999399999,-26.4319702891,run_101,output//rmfs//3.rmf3,7.20606939596,A
3297,3297.0,495.0,31.9609048493,0.0,0.427466897746,16.9482948199,14.5851431317,-32.8808465572,run_101,output//rmfs//3.rmf3,0.427466897746,A
3298,3298.0,496.0,42.5185187857,0.422964942072,7.09114721158,20.7517778692,14.252628762900002,-28.5583269097,run_101,output//rmfs//3.rmf3,7.514112153652,A
3299,3299.0,497.0,46.9955101627,4.99280758425,4.96845280689,17.5757893235,19.458460448100002,-31.2117134412,run_101,output//rmfs//3.rmf3,9.961260391140002,A
3300,3300.0,498.0,40.2904635793,0.0436682626311,3.21457149995,18.9694049966,18.062818820199997,-31.5347453,run_101,output//rmfs//3.rmf3,3.2582397625810997,A
3301,3301.0,499.0,45.8180118327,4.73290992545,2.85838643333,18.9439262099,19.282789263999998,-30.6561998784,run_101,output//rmfs//3.rmf3,7.591296358780001,A
3302,3302.0,500.0,34.5087344484,1.18628371961,1.15373997655,18.3377680745,13.830942677699998,-29.1525278364,run_101,output//rmfs//3.rmf3,2.3400236961600003,A
3303,3303.0,501.0,48.9896821391,7.67424506367,9.34530851449,18.3313461655,13.638782395500002,-32.8757798014,run_101,output//rmfs//3.rmf3,17.01955357816,A
3304,3304.0,502.0,39.9057611666,1.2779528138,0.826798587679,27.1010373221,10.699972443,-30.8563948149,run_101,output//rmfs//3.rmf3,2.104751401479,A
3305,3305.0,503.0,48.0831165188,0.200202953795,5.7530627726,27.8331115255,14.296739266899998,-31.0063463946,run_101,output//rmfs//3.rmf3,5.953265726395,A
3306,3306.0,504.0,44.0851689496,1.62491605261,0.659377760838,27.8075673236,13.993307812600001,-29.7824551294,run_101,output//rmfs//3.rmf3,2.284293813448,A
3307,3307.0,505.0,45.3694236715,0.732087764851,4.7917167731,24.2398637612,15.605755372300003,-27.1676429304,run_101,output//rmfs//3.rmf3,5.523804537951,A
3308,3308.0,506.0,36.7892897728,1.08220213155,1.96858401848,19.2755468768,14.462956746100001,-27.8030612403,run_101,output//rmfs//3.rmf3,3.05078615003,A
3309,3309.0,507.0,37.1996167234,2.33436504268,1.24524708037,18.7766538811,14.843350719300002,-25.6583625996,run_101,output//rmfs//3.rmf3,3.57961212305,A
3310,3310.0,508.0,36.1059842323,1.89179426168,2.3130495957,21.0885607898,10.8125795851,-28.1809189558,run_101,output//rmfs//3.rmf3,4.20484385738,A
3311,3311.0,509.0,36.9601128475,4.50126224889,2.91822182598,15.6813104689,13.8593183037,-31.4388962715,run_101,output//rmfs//3.rmf3,7.41948407487,A
3312,3312.0,510.0,37.3072685536,1.40659325133,3.19431974243,17.9005493141,14.805806245800003,-31.966213377,run_101,output//rmfs//3.rmf3,4.60091299376,A
3313,3313.0,511.0,41.2518173054,4.50418199546,3.96062164036,20.612474182,12.174539487500002,-30.5581132522,run_101,output//rmfs//3.rmf3,8.46480363582,A
3314,3314.0,512.0,38.3564247523,3.41539471555,1.21132940846,18.1078868482,15.621813780199997,-30.9054819199,run_101,output//rmfs//3.rmf3,4.62672412401,A
3315,3315.0,513.0,32.5313793727,3.30907635837,1.35941107558,7.40513517886,20.457756759900004,-24.9232006932,run_101,output//rmfs//3.rmf3,4.66848743395,A
3316,3316.0,514.0,54.2867930775,3.70950654605,11.6210112864,20.6184337704,18.3378414745,-29.2532196132,run_101,output//rmfs//3.rmf3,15.330517832449999,A
3317,3317.0,515.0,43.8156990512,2.04913484028,7.08289052499,21.7574881475,12.926185538399999,-30.8583784629,run_101,output//rmfs//3.rmf3,9.13202536527,A
3318,3318.0,516.0,38.2167763537,4.16427899272,3.5517261355,18.1061260213,12.394645204200003,-30.8988825366,run_101,output//rmfs//3.rmf3,7.71600512822,A
3319,3319.0,517.0,38.6789572157,0.764104211704,3.10142703599,23.6653058729,11.148120095100001,-29.2662999381,run_101,output//rmfs//3.rmf3,3.8655312476940002,A
3320,3320.0,518.0,39.1824403547,1.06428945128,1.06137392673,22.3567448162,14.700032160499998,-29.2662999381,run_101,output//rmfs//3.rmf3,2.12566337801,A
3321,3321.0,519.0,34.2458164729,3.98088095122,1.40408795566,16.4233307295,12.4375168366,-30.6004473883,run_101,output//rmfs//3.rmf3,5.38496890688,A
3322,3322.0,520.0,41.7255762366,1.63079988858,3.17149282834,19.4814742682,17.4418092515,-30.6004473883,run_101,output//rmfs//3.rmf3,4.80229271692,A
3323,3323.0,521.0,42.4872672134,1.57087479534,2.69854738365,22.5342536605,15.683591373800002,-26.6931569951,run_101,output//rmfs//3.rmf3,4.26942217899,A
3324,3324.0,522.0,34.2731480884,2.52218594773,1.64103326239,15.148253155,14.961675723300004,-27.6282125244,run_101,output//rmfs//3.rmf3,4.16321921012,A
3325,3325.0,523.0,49.8245673875,2.57562721656,2.83938153884,31.0036448648,13.405913767300003,-26.4816203828,run_101,output//rmfs//3.rmf3,5.415008755400001,A
3326,3326.0,524.0,35.3088043905,3.9351454815,1.56063916066,13.4360571676,16.376962580799997,-27.0053731427,run_101,output//rmfs//3.rmf3,5.49578464216,A
3327,3327.0,525.0,42.0520902909,1.46708511866,3.77956433913,21.8250003208,14.9804405123,-29.4316576637,run_101,output//rmfs//3.rmf3,5.246649457789999,A
3328,3328.0,526.0,29.7530578276,2.24485697848,2.57565962613,12.6579265055,12.2746147175,-28.0996001811,run_101,output//rmfs//3.rmf3,4.820516604610001,A
3329,3329.0,527.0,44.3414049656,2.8288602204,2.22708347259,25.9957915485,13.289669724100001,-32.2165716227,run_101,output//rmfs//3.rmf3,5.055943692990001,A
3330,3330.0,528.0,53.5856237965,0.090390537786,5.70693224618,35.6520331826,12.136267829900003,-31.9651024786,run_101,output//rmfs//3.rmf3,5.797322783966,A
3331,3331.0,2800.0,49.1124382851,6.46178129229,3.68500046151,21.3220776624,17.6435788689,-26.8899226733,run_101,output//rmfs//2.rmf3,10.146781753800001,A
3332,3332.0,2801.0,39.4999950757,0.940687890836,2.5194162436,14.4866398082,21.553251133000003,-27.3827324854,run_101,output//rmfs//2.rmf3,3.460104134436,A
3333,3333.0,2802.0,41.9553048067,2.31779163294,1.06286271356,23.7738254397,14.8008250205,-26.8270384542,run_101,output//rmfs//2.rmf3,3.3806543465,A
3334,3334.0,2803.0,31.7970082936,1.68921204843,3.51145748947,14.3503542396,12.245984516,-32.6343171602,run_101,output//rmfs//2.rmf3,5.2006695379,A
3335,3335.0,2804.0,45.2115403115,2.01948005412,7.01991652098,24.2930488388,11.879094897599998,-30.4785457619,run_101,output//rmfs//2.rmf3,9.0393965751,A
3336,3336.0,2805.0,43.0698184289,3.53353729053,2.50310716323,22.3839523266,14.6492216485,-27.4828119447,run_101,output//rmfs//2.rmf3,6.03664445376,A
3337,3337.0,2806.0,41.9723106511,3.47843771385,4.4308225381,19.9050004324,14.158049966800004,-28.9674647929,run_101,output//rmfs//2.rmf3,7.90926025195,A
3338,3338.0,2807.0,52.9929796732,2.1877806229,1.02026376526,33.8232158511,15.961719434000003,-29.1488417713,run_101,output//rmfs//2.rmf3,3.2080443881600003,A
3339,3339.0,2808.0,45.8766487352,0.757134740573,1.11731400494,25.7630267393,18.2391732503,-23.8707207314,run_101,output//rmfs//2.rmf3,1.8744487455130001,A
3340,3340.0,2809.0,37.76226669,2.29003785785,1.11707207764,14.9335861547,19.4215705998,-22.2178364787,run_101,output//rmfs//2.rmf3,3.40710993549,A
3341,3341.0,2810.0,39.692244048,1.2987971754,3.19344443264,15.9096007518,19.2904016882,-20.6232641302,run_101,output//rmfs//2.rmf3,4.4922416080400005,A
3342,3342.0,2811.0,41.1159513539,4.79217729318,3.5560845418,17.5424560748,15.225233444100002,-28.5464819653,run_101,output//rmfs//2.rmf3,8.34826183498,A
3343,3343.0,2812.0,32.8522461341,0.889145132376,1.16240070105,15.872375012,14.928325288700002,-32.1746707334,run_101,output//rmfs//2.rmf3,2.051545833426,A
3344,3344.0,2813.0,33.5287577644,2.54226299745,2.77362580564,12.4642215093,15.748647452100002,-32.1746707334,run_101,output//rmfs//2.rmf3,5.31588880309,A
3345,3345.0,2814.0,39.1560841237,1.60070606915,1.62016965667,19.9223927942,16.0128156037,-27.8017967917,run_101,output//rmfs//2.rmf3,3.22087572582,A
3346,3346.0,2815.0,40.5137151062,2.77085388181,5.7382702865,16.2354947419,15.769096195999996,-27.454650783,run_101,output//rmfs//2.rmf3,8.509124168309999,A
3347,3347.0,2816.0,28.8871151286,0.542049839038,2.23464862849,11.1579023486,14.9525143125,-32.3402785178,run_101,output//rmfs//2.rmf3,2.776698467528,A
3348,3348.0,2817.0,41.8946631056,0.195395663907,4.39473733716,21.4043714091,15.900158695399998,-30.9218478678,run_101,output//rmfs//2.rmf3,4.590133001067,A
3349,3349.0,2818.0,43.7629697167,1.55192421411,1.96052274076,24.2594275786,15.9910951833,-28.4419442256,run_101,output//rmfs//2.rmf3,3.51244695487,A
3350,3350.0,2819.0,38.1096365084,0.721508372384,4.08036645908,19.2113054714,14.096456205499997,-34.0252546742,run_101,output//rmfs//2.rmf3,4.8018748314640005,A
3351,3351.0,2820.0,47.9279166175,1.93277190837,4.40364944242,20.968404007,20.6230912597,-25.5675489082,run_101,output//rmfs//2.rmf3,6.336421350789999,A
3352,3352.0,2821.0,33.7409371909,1.66357606871,1.3212419779,14.8909461496,15.865172994600002,-34.5338712862,run_101,output//rmfs//2.rmf3,2.98481804661,A
3353,3353.0,2822.0,40.7700256317,3.2397004157,7.44771839554,17.6070757938,12.475531026599999,-30.0136280951,run_101,output//rmfs//2.rmf3,10.68741881124,A
3354,3354.0,2823.0,33.492584676,2.30612873786,2.70617440687,18.4134279802,10.066853551100003,-32.9207305761,run_101,output//rmfs//2.rmf3,5.01230314473,A
3355,3355.0,2824.0,49.8483467553,7.32241124294,1.34171585246,26.7485069285,14.435712731400002,-35.0749877165,run_101,output//rmfs//2.rmf3,8.6641270954,A
3356,3356.0,2825.0,49.684951013,1.98530499262,3.00877689274,24.4390212111,20.2518479165,-29.5655963123,run_101,output//rmfs//2.rmf3,4.99408188536,A
3357,3357.0,2826.0,41.5676332035,3.41556653196,5.24841917207,14.7002751706,18.2033723288,-33.5325342004,run_101,output//rmfs//2.rmf3,8.66398570403,A
3358,3358.0,2827.0,41.6528188616,4.35912300322,1.71960463102,21.2344248647,14.3396663626,-29.5981803652,run_101,output//rmfs//2.rmf3,6.07872763424,A
3359,3359.0,2828.0,40.3729514884,3.83390666748,7.59643698266,11.4477077264,17.4949001119,-26.1098476748,run_101,output//rmfs//2.rmf3,11.43034365014,A
3360,3360.0,2829.0,39.7617522717,4.70870906415,3.29306591187,15.3281885855,16.4317887101,-28.7026082598,run_101,output//rmfs//2.rmf3,8.00177497602,A
3361,3361.0,2830.0,37.957391854,2.75109203271,0.591914854717,15.0235063777,19.5908785888,-29.5067726024,run_101,output//rmfs//2.rmf3,3.343006887427,A
3362,3362.0,2831.0,50.3786227819,2.94119903146,4.88618726548,22.2988130654,20.2524234195,-26.7707495579,run_101,output//rmfs//2.rmf3,7.82738629694,A
3363,3363.0,529.0,39.7986602459,3.55248514516,4.69354263423,16.4466188252,15.1060136414,-28.6871556242,run_101,output//rmfs//3.rmf3,8.24602777939,A
3364,3364.0,530.0,33.0603130958,0.0,1.9679962393,15.7879630076,15.304353848900003,-29.9212227335,run_101,output//rmfs//3.rmf3,1.9679962393,A
3365,3365.0,531.0,46.0082614845,2.5069521753,3.14707091316,22.7720420647,17.5821963314,-25.3884574394,run_101,output//rmfs//3.rmf3,5.65402308846,A
3366,3366.0,532.0,39.1290242323,0.434431701367,8.23886601353,20.6131624468,9.842564070599998,-35.3908510838,run_101,output//rmfs//3.rmf3,8.673297714897,A
3367,3367.0,533.0,43.0467100359,3.62413207754,2.79816248544,23.7835289987,12.8408864743,-31.7870770177,run_101,output//rmfs//3.rmf3,6.4222945629799995,A
3368,3368.0,534.0,34.213602057,0.343988235125,6.23243245785,16.8778249069,10.7593564572,-32.0361153534,run_101,output//rmfs//3.rmf3,6.576420692975,A
3369,3369.0,535.0,39.1617641575,3.55328114154,3.57049472397,19.7211046954,12.3168835966,-35.6557347671,run_101,output//rmfs//3.rmf3,7.12377586551,A
3370,3370.0,536.0,48.6997150754,2.73830629383,4.03225701918,26.4244981385,15.504653623899998,-27.4024292744,run_101,output//rmfs//3.rmf3,6.77056331301,A
3371,3371.0,537.0,42.0576040336,0.678461040329,8.51356603415,12.8475468536,20.0180301055,-29.4947271465,run_101,output//rmfs//3.rmf3,9.192027074478998,A
3372,3372.0,538.0,41.8373299363,1.19725433299,2.53327049782,18.4647899576,19.6420151478,-28.1733857,run_101,output//rmfs//3.rmf3,3.73052483081,A
3373,3373.0,539.0,42.6225151448,0.376005629709,4.55011249487,22.6578026542,15.038594365999998,-34.5459553572,run_101,output//rmfs//3.rmf3,4.926118124578999,A
3374,3374.0,540.0,32.9580085788,0.621236035018,0.545465697158,17.4629311973,14.3283756493,-32.3865115985,run_101,output//rmfs//3.rmf3,1.166701732176,A
3375,3375.0,541.0,33.410344708,1.03034177117,6.212943258,13.8066005317,12.360459147199997,-27.4774548345,run_101,output//rmfs//3.rmf3,7.24328502917,A
3376,3376.0,542.0,38.4796475441,1.24161564571,5.01224573015,15.7016073116,16.524178856800003,-25.9922664501,run_101,output//rmfs//3.rmf3,6.25386137586,A
3377,3377.0,543.0,37.6832168724,3.12682841325,4.19713025366,19.6499694893,10.7092887162,-35.0135936158,run_101,output//rmfs//3.rmf3,7.32395866691,A
3378,3378.0,544.0,39.5294339861,4.41100088862,0.321815529001,18.1703320223,16.626285546300004,-33.7570528371,run_101,output//rmfs//3.rmf3,4.732816417621001,A
3379,3379.0,545.0,44.3679455276,2.25249442273,3.97208334399,20.1016836906,18.0416840704,-30.5189528869,run_101,output//rmfs//3.rmf3,6.2245777667199995,A
3380,3380.0,546.0,33.8622894766,0.779394483437,3.73477298911,16.6642386811,12.683883322999996,-34.083496416,run_101,output//rmfs//3.rmf3,4.514167472547,A
3381,3381.0,547.0,35.6553023861,4.00613282573,1.46358020393,20.10908516,10.076504196500004,-33.1888248004,run_101,output//rmfs//3.rmf3,5.46971302966,A
3382,3382.0,548.0,38.2839745988,4.15758877994,1.89942571029,20.4385157865,11.7884443222,-27.6977264784,run_101,output//rmfs//3.rmf3,6.05701449023,A
3383,3383.0,549.0,39.7432488487,2.29687413683,0.30746822208,24.0715093171,13.0673971726,-24.7495216925,run_101,output//rmfs//3.rmf3,2.6043423589100003,A
3384,3384.0,550.0,34.9763504419,1.23228708649,2.18569449528,20.5536497416,11.0047191186,-27.9056129661,run_101,output//rmfs//3.rmf3,3.41798158177,A
3385,3385.0,551.0,42.7680994994,4.34830842396,4.95394945035,23.8397632539,9.626078371200002,-31.0474978119,run_101,output//rmfs//3.rmf3,9.30225787431,A
3386,3386.0,552.0,39.345600192,4.6844183985,3.20516665524,17.7988277661,13.657187372099997,-26.1372861702,run_101,output//rmfs//3.rmf3,7.88958505374,A
3387,3387.0,553.0,29.1015864783,1.28015731224,3.4791318403,11.6975974028,12.644699922999997,-29.5317279972,run_101,output//rmfs//3.rmf3,4.75928915254,A
3388,3388.0,554.0,43.498752374,10.8018456086,2.36203646927,17.295665758,13.039204538099998,-31.9562696544,run_101,output//rmfs//3.rmf3,13.163882077870001,A
3389,3389.0,555.0,39.7006179185,2.37323720953,3.53693309026,17.8334096383,15.957037980499997,-30.7902678182,run_101,output//rmfs//3.rmf3,5.91017029979,A
3390,3390.0,556.0,39.7786899828,0.32489318151,0.898964114885,24.0341043303,14.520728356099998,-26.4362985891,run_101,output//rmfs//3.rmf3,1.223857296395,A
3391,3391.0,557.0,39.9436394357,3.8520057371,3.26471503474,16.7343351582,16.092583505599997,-29.714192732,run_101,output//rmfs//3.rmf3,7.11672077184,A
3392,3392.0,558.0,51.5306384639,2.52536140305,2.77437092074,27.4111419529,18.819764187199997,-27.6377948025,run_101,output//rmfs//3.rmf3,5.29973232379,A
3393,3393.0,559.0,49.014439727,6.61477799315,4.37793864998,19.3094374476,18.7122856362,-25.0856833634,run_101,output//rmfs//3.rmf3,10.992716643129999,A
3394,3394.0,560.0,49.1641312348,2.55010655356,9.03633981482,17.6299277859,19.947757080599995,-26.6475935246,run_101,output//rmfs//3.rmf3,11.586446368379999,A
3395,3395.0,561.0,48.8108084056,2.73466497647,8.29475325783,18.4303181421,19.351072029099996,-26.5652005445,run_101,output//rmfs//3.rmf3,11.0294182343,A
3396,3396.0,562.0,39.4586459566,8.01249461088,4.37613080979,13.3842437266,13.685776809299998,-30.1902830765,run_101,output//rmfs//3.rmf3,12.38862542067,A
3397,3397.0,563.0,43.6368878421,2.57074138326,4.34300778567,21.3805587786,15.3425798946,-33.6022476853,run_101,output//rmfs//3.rmf3,6.91374916893,A
3398,3398.0,564.0,37.9653676962,4.06965656008,2.6742948168,20.5602215156,10.661194803699999,-35.3222667382,run_101,output//rmfs//3.rmf3,6.74395137688,A
3399,3399.0,565.0,41.5297681721,5.59463972793,2.17379677914,10.6032179444,23.158113720699998,-29.9602801553,run_101,output//rmfs//3.rmf3,7.76843650707,A
3400,3400.0,566.0,40.6310993031,2.35113678237,3.0037884983,18.5302114124,16.745962609999996,-29.9602801553,run_101,output//rmfs//3.rmf3,5.35492528067,A
3401,3401.0,567.0,39.0866579734,1.53675461496,3.78659918547,19.3647582465,14.398545926499999,-36.1043959666,run_101,output//rmfs//3.rmf3,5.3233538004300005,A
3402,3402.0,568.0,37.416345498,3.50584398494,2.52010375515,13.8306666367,17.559731121099997,-31.5433478071,run_101,output//rmfs//3.rmf3,6.02594774009,A
3403,3403.0,569.0,45.4657729783,1.8977023334,2.81256503764,27.3198443378,13.435661269499999,-28.1194407345,run_101,output//rmfs//3.rmf3,4.7102673710400005,A
3404,3404.0,570.0,34.5723345824,2.46052127067,2.40450955417,15.4175858554,14.289717902100001,-31.7330804423,run_101,output//rmfs//3.rmf3,4.86503082484,A
3405,3405.0,571.0,46.040499038,3.43599925499,9.55165143862,18.8527807083,14.200067636200004,-27.2281998028,run_101,output//rmfs//3.rmf3,12.98765069361,A
3406,3406.0,572.0,39.402884122,1.28026976709,7.58909305092,14.2951713838,16.238349920199997,-27.840755337,run_101,output//rmfs//3.rmf3,8.86936281801,A
3407,3407.0,573.0,45.3308873977,1.57818681513,6.10767778268,22.6411061294,15.0039166705,-27.0694552854,run_101,output//rmfs//3.rmf3,7.685864597809999,A
3408,3408.0,574.0,46.8305273513,0.338829609313,4.09309026797,25.3081060769,17.0905013971,-33.0250441938,run_101,output//rmfs//3.rmf3,4.431919877283,A
3409,3409.0,2832.0,51.4328663014,1.87751479615,0.457236032377,35.7508178492,13.347297623800003,-29.892899768,run_101,output//rmfs//2.rmf3,2.334750828527,A
3410,3410.0,2833.0,40.7147674251,1.700501859,1.20313191724,21.5819077438,16.229225905099998,-26.9712539586,run_101,output//rmfs//2.rmf3,2.90363377624,A
3411,3411.0,2834.0,37.7567800882,1.24137117817,4.24325804544,15.7454990149,16.526651849700002,-33.7339557136,run_101,output//rmfs//2.rmf3,5.48462922361,A
3412,3412.0,2835.0,48.29349708,3.05204179801,4.71383619893,21.1228754608,19.404743622199998,-30.9765503348,run_101,output//rmfs//2.rmf3,7.7658779969400005,A
3413,3413.0,2836.0,45.4433914198,3.88558486465,4.17947685384,21.0416296305,16.3367000708,-30.5511124382,run_101,output//rmfs//2.rmf3,8.06506171849,A
3414,3414.0,2837.0,35.4328246283,3.39267932408,3.963079494,13.4021032265,14.674962583700005,-25.3095678274,run_101,output//rmfs//2.rmf3,7.35575881808,A
3415,3415.0,2838.0,38.8684098999,1.03708338009,3.60962730874,19.261954035,14.959745176099997,-29.0393798847,run_101,output//rmfs//2.rmf3,4.64671068883,A
3416,3416.0,2839.0,42.3431253938,2.32664624442,4.46582606112,22.1634400526,13.3872130357,-36.2679404682,run_101,output//rmfs//2.rmf3,6.79247230554,A
